Date,EURUSD.bid
2016-06-14 08:45:15.710000+00:00,1.12335
2016-06-14 08:45:16.146000+00:00,1.12335
2016-06-14 08:45:16.400000+00:00,1.12336
2016-06-14 08:45:17.533000+00:00,1.12336
2016-06-14 08:45:17.686000+00:00,1.12332
2016-06-14 08:45:18.071000+00:00,1.12329
2016-06-14 08:45:18.380000+00:00,1.12331
2016-06-14 08:45:18.938000+00:00,1.12332
2016-06-14 08:45:19.039000+00:00,1.1233
2016-06-14 08:45:19.545000+00:00,1.1233
2016-06-14 08:45:20.218000+00:00,1.12329
2016-06-14 08:45:20.893000+00:00,1.1233
2016-06-14 08:45:21.096000+00:00,1.12328
2016-06-14 08:45:21.603000+00:00,1.12327
2016-06-14 08:45:22.263000+00:00,1.12327
2016-06-14 08:45:23.713000+00:00,1.12326
2016-06-14 08:45:23.816000+00:00,1.12323
2016-06-14 08:45:23.921000+00:00,1.1232
2016-06-14 08:45:24.024000+00:00,1.12318
2016-06-14 08:45:24.277000+00:00,1.1232
2016-06-14 08:45:24.822000+00:00,1.1232
2016-06-14 08:45:25.025000+00:00,1.12318
2016-06-14 08:45:25.585000+00:00,1.12319
2016-06-14 08:45:25.686000+00:00,1.12316
2016-06-14 08:45:25.950000+00:00,1.12318
2016-06-14 08:45:28.401000+00:00,1.12317
2016-06-14 08:45:28.841000+00:00,1.1232
2016-06-14 08:45:28.895000+00:00,1.12321
2016-06-14 08:45:31.776000+00:00,1.1232
2016-06-14 08:45:31.979000+00:00,1.12318
2016-06-14 08:45:32.686000+00:00,1.12318
2016-06-14 08:45:32.737000+00:00,1.12317
2016-06-14 08:45:32.940000+00:00,1.12319
2016-06-14 08:45:33.093000+00:00,1.12321
2016-06-14 08:45:33.994000+00:00,1.12321
2016-06-14 08:45:34.501000+00:00,1.12322
2016-06-14 08:45:35.053000+00:00,1.12322
2016-06-14 08:45:35.105000+00:00,1.12324
2016-06-14 08:45:35.411000+00:00,1.12328
2016-06-14 08:45:36.011000+00:00,1.12328
2016-06-14 08:45:36.515000+00:00,1.12327
2016-06-14 08:45:36.920000+00:00,1.12326
2016-06-14 08:45:37.483000+00:00,1.12331
2016-06-14 08:45:37.534000+00:00,1.12332
2016-06-14 08:45:37.839000+00:00,1.12331
2016-06-14 08:45:38.816000+00:00,1.1233
2016-06-14 08:45:38.867000+00:00,1.1233
2016-06-14 08:45:39.070000+00:00,1.12326
2016-06-14 08:45:40.012000+00:00,1.12326
2016-06-14 08:45:40.518000+00:00,1.12326
2016-06-14 08:45:41.044000+00:00,1.12327
2016-06-14 08:45:41.550000+00:00,1.12326
2016-06-14 08:45:42.391000+00:00,1.12327
2016-06-14 08:45:42.897000+00:00,1.12327
2016-06-14 08:45:44.099000+00:00,1.1233
2016-06-14 08:45:44.353000+00:00,1.12327
2016-06-14 08:45:44.859000+00:00,1.12327
2016-06-14 08:45:45.376000+00:00,1.12326
2016-06-14 08:45:51.065000+00:00,1.12324
2016-06-14 08:45:51.116000+00:00,1.12322
2016-06-14 08:45:51.623000+00:00,1.12322
2016-06-14 08:45:52.256000+00:00,1.12324
2016-06-14 08:45:52.563000+00:00,1.12322
2016-06-14 08:45:53.880000+00:00,1.12323
2016-06-14 08:45:54.941000+00:00,1.12322
2016-06-14 08:45:55.452000+00:00,1.12323
2016-06-14 08:45:55.605000+00:00,1.12321
2016-06-14 08:45:57.366000+00:00,1.12322
2016-06-14 08:45:57.418000+00:00,1.12324
2016-06-14 08:45:57.621000+00:00,1.12325
2016-06-14 08:45:58.075000+00:00,1.12323
2016-06-14 08:45:58.581000+00:00,1.12323
2016-06-14 08:45:59.102000+00:00,1.12322
2016-06-14 08:45:59.608000+00:00,1.12321
2016-06-14 08:45:59.862000+00:00,1.12323
2016-06-14 08:46:00.015000+00:00,1.12325
2016-06-14 08:46:00.421000+00:00,1.12322
2016-06-14 08:46:00.987000+00:00,1.12322
2016-06-14 08:46:01.240000+00:00,1.1232
2016-06-14 08:46:01.393000+00:00,1.12318
2016-06-14 08:46:01.907000+00:00,1.12319
2016-06-14 08:46:01.958000+00:00,1.12321
2016-06-14 08:46:02.111000+00:00,1.12321
2016-06-14 08:46:02.831000+00:00,1.1232
2016-06-14 08:46:03.347000+00:00,1.12319
2016-06-14 08:46:04.043000+00:00,1.12321
2016-06-14 08:46:04.094000+00:00,1.12321
2016-06-14 08:46:06.321000+00:00,1.12319
2016-06-14 08:46:06.792000+00:00,1.1232
2016-06-14 08:46:07.299000+00:00,1.1232
2016-06-14 08:46:07.603000+00:00,1.12322
2016-06-14 08:46:07.977000+00:00,1.1232
2016-06-14 08:46:09.141000+00:00,1.1232
2016-06-14 08:46:09.927000+00:00,1.1232
2016-06-14 08:46:09.978000+00:00,1.12319
2016-06-14 08:46:10.029000+00:00,1.12318
2016-06-14 08:46:10.284000+00:00,1.12316
2016-06-14 08:46:10.815000+00:00,1.12315
2016-06-14 08:46:11.371000+00:00,1.12317
2016-06-14 08:46:11.523000+00:00,1.12317
2016-06-14 08:46:12.063000+00:00,1.12318
2016-06-14 08:46:12.115000+00:00,1.12319
2016-06-14 08:46:12.218000+00:00,1.1232
2016-06-14 08:46:12.573000+00:00,1.1232
2016-06-14 08:46:13.099000+00:00,1.12318
2016-06-14 08:46:13.454000+00:00,1.1232
2016-06-14 08:46:14.251000+00:00,1.12318
2016-06-14 08:46:14.757000+00:00,1.12317
2016-06-14 08:46:15.335000+00:00,1.12318
2016-06-14 08:46:15.843000+00:00,1.12318
2016-06-14 08:46:16.430000+00:00,1.12318
2016-06-14 08:46:16.937000+00:00,1.12318
2016-06-14 08:46:17.601000+00:00,1.12317
2016-06-14 08:46:18.122000+00:00,1.12318
2016-06-14 08:46:18.662000+00:00,1.12317
2016-06-14 08:46:19.230000+00:00,1.12316
2016-06-14 08:46:22.257000+00:00,1.12317
2016-06-14 08:46:22.308000+00:00,1.12318
2016-06-14 08:46:22.562000+00:00,1.12321
2016-06-14 08:46:22.663000+00:00,1.12319
2016-06-14 08:46:23.742000+00:00,1.12318
2016-06-14 08:46:24.248000+00:00,1.12317
2016-06-14 08:46:25.633000+00:00,1.12316
2016-06-14 08:46:26.140000+00:00,1.12316
2016-06-14 08:46:26.679000+00:00,1.12316
2016-06-14 08:46:29.120000+00:00,1.12316
2016-06-14 08:46:29.171000+00:00,1.12318
2016-06-14 08:46:29.273000+00:00,1.12319
2016-06-14 08:46:29.574000+00:00,1.1232
2016-06-14 08:46:29.676000+00:00,1.12318
2016-06-14 08:46:30.182000+00:00,1.12319
2016-06-14 08:46:30.923000+00:00,1.1232
2016-06-14 08:46:31.277000+00:00,1.1232
2016-06-14 08:46:31.783000+00:00,1.12319
2016-06-14 08:46:32.474000+00:00,1.12319
2016-06-14 08:46:32.981000+00:00,1.12321
2016-06-14 08:46:33.083000+00:00,1.12322
2016-06-14 08:46:33.605000+00:00,1.12321
2016-06-14 08:46:34.216000+00:00,1.1232
2016-06-14 08:46:36.014000+00:00,1.1232
2016-06-14 08:46:36.065000+00:00,1.12316
2016-06-14 08:46:36.673000+00:00,1.12316
2016-06-14 08:46:37.179000+00:00,1.12317
2016-06-14 08:46:39.204000+00:00,1.12318
2016-06-14 08:46:39.407000+00:00,1.12316
2016-06-14 08:46:40.013000+00:00,1.12317
2016-06-14 08:46:40.601000+00:00,1.12318
2016-06-14 08:46:41.128000+00:00,1.12318
2016-06-14 08:46:41.331000+00:00,1.1232
2016-06-14 08:46:41.977000+00:00,1.12327
2016-06-14 08:46:42.031000+00:00,1.12327
2016-06-14 08:46:42.538000+00:00,1.12327
2016-06-14 08:46:43.178000+00:00,1.12327
2016-06-14 08:46:45.520000+00:00,1.12328
2016-06-14 08:46:45.809000+00:00,1.12329
2016-06-14 08:46:46.220000+00:00,1.12328
2016-06-14 08:46:46.727000+00:00,1.12328
2016-06-14 08:46:47.234000+00:00,1.12327
2016-06-14 08:46:48.100000+00:00,1.12326
2016-06-14 08:46:48.605000+00:00,1.12327
2016-06-14 08:46:49.031000+00:00,1.12324
2016-06-14 08:46:49.082000+00:00,1.12324
2016-06-14 08:46:49.234000+00:00,1.12322
2016-06-14 08:46:49.945000+00:00,1.12322
2016-06-14 08:46:50.503000+00:00,1.12323
2016-06-14 08:46:50.657000+00:00,1.12321
2016-06-14 08:46:51.164000+00:00,1.12322
2016-06-14 08:46:51.696000+00:00,1.12321
2016-06-14 08:46:52.256000+00:00,1.1232
2016-06-14 08:46:52.461000+00:00,1.12319
2016-06-14 08:46:52.973000+00:00,1.12318
2016-06-14 08:46:53.482000+00:00,1.12318
2016-06-14 08:46:54.151000+00:00,1.12316
2016-06-14 08:46:54.355000+00:00,1.12314
2016-06-14 08:46:54.458000+00:00,1.12314
2016-06-14 08:46:54.854000+00:00,1.1231
2016-06-14 08:46:55.358000+00:00,1.1231
2016-06-14 08:46:55.865000+00:00,1.1231
2016-06-14 08:46:57.122000+00:00,1.12309
2016-06-14 08:46:57.662000+00:00,1.12306
2016-06-14 08:46:59.048000+00:00,1.12305
2016-06-14 08:46:59.554000+00:00,1.12306
2016-06-14 08:47:02.138000+00:00,1.12307
2016-06-14 08:47:03.159000+00:00,1.12306
2016-06-14 08:47:04.833000+00:00,1.12307
2016-06-14 08:47:04.986000+00:00,1.12311
2016-06-14 08:47:05.340000+00:00,1.12315
2016-06-14 08:47:05.392000+00:00,1.12315
2016-06-14 08:47:05.810000+00:00,1.12315
2016-06-14 08:47:05.912000+00:00,1.12313
2016-06-14 08:47:06.013000+00:00,1.12311
2016-06-14 08:47:07.557000+00:00,1.12312
2016-06-14 08:47:07.862000+00:00,1.12313
2016-06-14 08:47:07.913000+00:00,1.12314
2016-06-14 08:47:08.065000+00:00,1.12316
2016-06-14 08:47:08.741000+00:00,1.12316
2016-06-14 08:47:09.247000+00:00,1.12315
2016-06-14 08:47:09.754000+00:00,1.12314
2016-06-14 08:47:10.780000+00:00,1.12315
2016-06-14 08:47:11.172000+00:00,1.12321
2016-06-14 08:47:11.223000+00:00,1.12321
2016-06-14 08:47:12.028000+00:00,1.12321
2016-06-14 08:47:12.231000+00:00,1.12322
2016-06-14 08:47:12.434000+00:00,1.1232
2016-06-14 08:47:12.485000+00:00,1.12316
2016-06-14 08:47:12.537000+00:00,1.12317
2016-06-14 08:47:12.895000+00:00,1.12314
2016-06-14 08:47:13.502000+00:00,1.12313
2016-06-14 08:47:13.923000+00:00,1.12312
2016-06-14 08:47:14.431000+00:00,1.12313
2016-06-14 08:47:14.634000+00:00,1.12315
2016-06-14 08:47:15.272000+00:00,1.12316
2016-06-14 08:47:15.779000+00:00,1.12315
2016-06-14 08:47:16.408000+00:00,1.12317
2016-06-14 08:47:17.424000+00:00,1.12318
2016-06-14 08:47:18.153000+00:00,1.12317
2016-06-14 08:47:18.867000+00:00,1.12318
2016-06-14 08:47:19.385000+00:00,1.12318
2016-06-14 08:47:19.449000+00:00,1.12317
2016-06-14 08:47:19.551000+00:00,1.12318
2016-06-14 08:47:19.754000+00:00,1.12324
2016-06-14 08:47:19.957000+00:00,1.12321
2016-06-14 08:47:20.532000+00:00,1.12321
2016-06-14 08:47:21.835000+00:00,1.12321
2016-06-14 08:47:23.553000+00:00,1.12322
2016-06-14 08:47:24.010000+00:00,1.1232
2016-06-14 08:47:24.518000+00:00,1.12317
2016-06-14 08:47:25.048000+00:00,1.12318
2016-06-14 08:47:25.352000+00:00,1.1232
2016-06-14 08:47:25.455000+00:00,1.1232
2016-06-14 08:47:26.003000+00:00,1.12321
2016-06-14 08:47:26.257000+00:00,1.1232
2016-06-14 08:47:26.764000+00:00,1.12321
2016-06-14 08:47:27.850000+00:00,1.1232
2016-06-14 08:47:28.154000+00:00,1.12318
2016-06-14 08:47:28.671000+00:00,1.12318
2016-06-14 08:47:29.178000+00:00,1.12317
2016-06-14 08:47:29.684000+00:00,1.12316
2016-06-14 08:47:31.055000+00:00,1.12316
2016-06-14 08:47:31.208000+00:00,1.12319
2016-06-14 08:47:31.546000+00:00,1.12321
2016-06-14 08:47:32.052000+00:00,1.12322
2016-06-14 08:47:32.949000+00:00,1.12323
2016-06-14 08:47:33.873000+00:00,1.12323
2016-06-14 08:47:34.479000+00:00,1.12324
2016-06-14 08:47:36.484000+00:00,1.12324
2016-06-14 08:47:37.013000+00:00,1.12324
2016-06-14 08:47:37.708000+00:00,1.12324
2016-06-14 08:47:38.062000+00:00,1.12322
2016-06-14 08:47:38.214000+00:00,1.1232
2016-06-14 08:47:38.316000+00:00,1.12318
2016-06-14 08:47:38.873000+00:00,1.12317
2016-06-14 08:47:38.924000+00:00,1.12318
2016-06-14 08:47:39.228000+00:00,1.12321
2016-06-14 08:47:39.734000+00:00,1.12321
2016-06-14 08:47:40.249000+00:00,1.12321
2016-06-14 08:47:40.806000+00:00,1.12321
2016-06-14 08:47:40.958000+00:00,1.12322
2016-06-14 08:47:41.545000+00:00,1.12321
2016-06-14 08:47:41.756000+00:00,1.1232
2016-06-14 08:47:42.263000+00:00,1.1232
2016-06-14 08:47:42.837000+00:00,1.12321
2016-06-14 08:47:43.343000+00:00,1.1232
2016-06-14 08:47:44.549000+00:00,1.1232
2016-06-14 08:47:44.803000+00:00,1.12316
2016-06-14 08:47:45.375000+00:00,1.12317
2016-06-14 08:47:45.879000+00:00,1.12316
2016-06-14 08:47:48.569000+00:00,1.12317
2016-06-14 08:47:48.620000+00:00,1.12318
2016-06-14 08:47:48.822000+00:00,1.12322
2016-06-14 08:47:50.366000+00:00,1.12323
2016-06-14 08:47:50.521000+00:00,1.12325
2016-06-14 08:47:50.590000+00:00,1.12325
2016-06-14 08:47:51.254000+00:00,1.12325
2016-06-14 08:47:51.760000+00:00,1.12325
2016-06-14 08:47:52.281000+00:00,1.12326
2016-06-14 08:47:52.847000+00:00,1.12326
2016-06-14 08:47:53.356000+00:00,1.12326
2016-06-14 08:47:54.009000+00:00,1.12326
2016-06-14 08:47:54.402000+00:00,1.12329
2016-06-14 08:47:55.178000+00:00,1.12327
2016-06-14 08:47:55.685000+00:00,1.12326
2016-06-14 08:47:56.666000+00:00,1.12326
2016-06-14 08:47:58.972000+00:00,1.12326
2016-06-14 08:47:59.479000+00:00,1.12327
2016-06-14 08:48:00.315000+00:00,1.12326
2016-06-14 08:48:00.828000+00:00,1.12327
2016-06-14 08:48:01.545000+00:00,1.12331
2016-06-14 08:48:01.613000+00:00,1.12331
2016-06-14 08:48:02.068000+00:00,1.12332
2016-06-14 08:48:02.120000+00:00,1.12333
2016-06-14 08:48:03.657000+00:00,1.12332
2016-06-14 08:48:03.759000+00:00,1.1233
2016-06-14 08:48:03.861000+00:00,1.12328
2016-06-14 08:48:04.219000+00:00,1.12326
2016-06-14 08:48:04.736000+00:00,1.12327
2016-06-14 08:48:05.242000+00:00,1.12326
2016-06-14 08:48:07.709000+00:00,1.12328
2016-06-14 08:48:08.215000+00:00,1.12329
2016-06-14 08:48:08.755000+00:00,1.12329
2016-06-14 08:48:09.664000+00:00,1.12327
2016-06-14 08:48:11.161000+00:00,1.12327
2016-06-14 08:48:11.745000+00:00,1.12326
2016-06-14 08:48:12.258000+00:00,1.12326
2016-06-14 08:48:12.766000+00:00,1.12326
2016-06-14 08:48:13.299000+00:00,1.12326
2016-06-14 08:48:13.811000+00:00,1.12326
2016-06-14 08:48:14.751000+00:00,1.12326
2016-06-14 08:48:15.567000+00:00,1.12327
2016-06-14 08:48:15.936000+00:00,1.1233
2016-06-14 08:48:15.988000+00:00,1.12332
2016-06-14 08:48:16.496000+00:00,1.12331
2016-06-14 08:48:19.048000+00:00,1.12322
2016-06-14 08:48:19.555000+00:00,1.12323
2016-06-14 08:48:20.061000+00:00,1.12324
2016-06-14 08:48:20.533000+00:00,1.12324
2016-06-14 08:48:21.040000+00:00,1.12323
2016-06-14 08:48:21.721000+00:00,1.12321
2016-06-14 08:48:22.085000+00:00,1.12323
2016-06-14 08:48:22.591000+00:00,1.12323
2016-06-14 08:48:23.104000+00:00,1.12323
2016-06-14 08:48:24.869000+00:00,1.12322
2016-06-14 08:48:25.200000+00:00,1.1232
2016-06-14 08:48:25.251000+00:00,1.1232
2016-06-14 08:48:25.303000+00:00,1.1232
2016-06-14 08:48:25.455000+00:00,1.12318
2016-06-14 08:48:25.607000+00:00,1.12318
2016-06-14 08:48:26.235000+00:00,1.12316
2016-06-14 08:48:26.388000+00:00,1.12314
2016-06-14 08:48:26.541000+00:00,1.12313
2016-06-14 08:48:27.594000+00:00,1.1231
2016-06-14 08:48:27.646000+00:00,1.12309
2016-06-14 08:48:28.683000+00:00,1.12307
2016-06-14 08:48:28.786000+00:00,1.12307
2016-06-14 08:48:30.207000+00:00,1.12306
2016-06-14 08:48:33.879000+00:00,1.12307
2016-06-14 08:48:34.997000+00:00,1.12308
2016-06-14 08:48:35.880000+00:00,1.12308
2016-06-14 08:48:36.388000+00:00,1.12311
2016-06-14 08:48:37.388000+00:00,1.12312
2016-06-14 08:48:38.403000+00:00,1.12312
2016-06-14 08:48:38.918000+00:00,1.12313
2016-06-14 08:48:39.426000+00:00,1.12312
2016-06-14 08:48:41.495000+00:00,1.12308
2016-06-14 08:48:41.546000+00:00,1.12307
2016-06-14 08:48:42.052000+00:00,1.12306
2016-06-14 08:48:42.672000+00:00,1.12307
2016-06-14 08:48:42.723000+00:00,1.12308
2016-06-14 08:48:43.229000+00:00,1.12308
2016-06-14 08:48:43.966000+00:00,1.12306
2016-06-14 08:48:44.373000+00:00,1.12307
2016-06-14 08:48:44.475000+00:00,1.12309
2016-06-14 08:48:44.678000+00:00,1.1231
2016-06-14 08:48:45.395000+00:00,1.1231
2016-06-14 08:48:45.905000+00:00,1.12311
2016-06-14 08:48:46.612000+00:00,1.12312
2016-06-14 08:48:47.122000+00:00,1.12312
2016-06-14 08:48:48.402000+00:00,1.12313
2016-06-14 08:48:48.910000+00:00,1.12312
2016-06-14 08:48:49.616000+00:00,1.12312
2016-06-14 08:48:50.122000+00:00,1.12312
2016-06-14 08:48:51.257000+00:00,1.12314
2016-06-14 08:48:51.563000+00:00,1.12316
2016-06-14 08:48:51.666000+00:00,1.12316
2016-06-14 08:48:54.334000+00:00,1.12317
2016-06-14 08:48:54.436000+00:00,1.12318
2016-06-14 08:48:56.011000+00:00,1.12318
2016-06-14 08:48:56.528000+00:00,1.12317
2016-06-14 08:48:57.035000+00:00,1.12318
2016-06-14 08:48:57.568000+00:00,1.12317
2016-06-14 08:49:01.770000+00:00,1.12316
2016-06-14 08:49:02.277000+00:00,1.12316
2016-06-14 08:49:02.972000+00:00,1.12315
2016-06-14 08:49:04.135000+00:00,1.12315
2016-06-14 08:49:04.236000+00:00,1.12315
2016-06-14 08:49:04.815000+00:00,1.12313
2016-06-14 08:49:04.869000+00:00,1.12312
2016-06-14 08:49:05.376000+00:00,1.12313
2016-06-14 08:49:05.784000+00:00,1.12316
2016-06-14 08:49:06.292000+00:00,1.12316
2016-06-14 08:49:06.752000+00:00,1.12313
2016-06-14 08:49:06.904000+00:00,1.12311
2016-06-14 08:49:07.007000+00:00,1.12309
2016-06-14 08:49:07.411000+00:00,1.12308
2016-06-14 08:49:07.563000+00:00,1.1231
2016-06-14 08:49:08.070000+00:00,1.12309
2016-06-14 08:49:11.044000+00:00,1.1231
2016-06-14 08:49:11.196000+00:00,1.12312
2016-06-14 08:49:11.631000+00:00,1.1231
2016-06-14 08:49:12.140000+00:00,1.12308
2016-06-14 08:49:12.850000+00:00,1.12308
2016-06-14 08:49:13.356000+00:00,1.12307
2016-06-14 08:49:13.812000+00:00,1.12306
2016-06-14 08:49:14.431000+00:00,1.12307
2016-06-14 08:49:15.662000+00:00,1.12307
2016-06-14 08:49:16.603000+00:00,1.12307
2016-06-14 08:49:17.142000+00:00,1.12306
2016-06-14 08:49:17.649000+00:00,1.12307
2016-06-14 08:49:18.217000+00:00,1.12306
2016-06-14 08:49:18.732000+00:00,1.12307
2016-06-14 08:49:19.238000+00:00,1.12308
2016-06-14 08:49:19.339000+00:00,1.12311
2016-06-14 08:49:19.674000+00:00,1.12313
2016-06-14 08:49:20.180000+00:00,1.12313
2016-06-14 08:49:20.434000+00:00,1.12315
2016-06-14 08:49:20.769000+00:00,1.12313
2016-06-14 08:49:21.023000+00:00,1.12312
2016-06-14 08:49:21.836000+00:00,1.12312
2016-06-14 08:49:23.688000+00:00,1.12312
2016-06-14 08:49:24.195000+00:00,1.12312
2016-06-14 08:49:24.702000+00:00,1.12312
2016-06-14 08:49:25.208000+00:00,1.12312
2016-06-14 08:49:27.514000+00:00,1.12312
2016-06-14 08:49:27.821000+00:00,1.12308
2016-06-14 08:49:28.327000+00:00,1.12308
2016-06-14 08:49:28.378000+00:00,1.12308
2016-06-14 08:49:28.885000+00:00,1.12308
2016-06-14 08:49:31.393000+00:00,1.12308
2016-06-14 08:49:31.896000+00:00,1.12308
2016-06-14 08:49:32.853000+00:00,1.12307
2016-06-14 08:49:34.284000+00:00,1.12307
2016-06-14 08:49:35.337000+00:00,1.12307
2016-06-14 08:49:37.064000+00:00,1.12305
2016-06-14 08:49:38.125000+00:00,1.12305
2016-06-14 08:49:38.423000+00:00,1.12304
2016-06-14 08:49:38.936000+00:00,1.12305
2016-06-14 08:49:41.521000+00:00,1.12304
2016-06-14 08:49:42.436000+00:00,1.12303
2016-06-14 08:49:42.942000+00:00,1.12303
2016-06-14 08:49:43.449000+00:00,1.12302
2016-06-14 08:49:44.038000+00:00,1.12302
2016-06-14 08:49:44.341000+00:00,1.12299
2016-06-14 08:49:44.444000+00:00,1.12299
2016-06-14 08:49:44.547000+00:00,1.123
2016-06-14 08:49:44.802000+00:00,1.12298
2016-06-14 08:49:45.006000+00:00,1.12296
2016-06-14 08:49:45.596000+00:00,1.12296
2016-06-14 08:49:45.648000+00:00,1.12297
2016-06-14 08:49:46.256000+00:00,1.12297
2016-06-14 08:49:46.869000+00:00,1.12296
2016-06-14 08:49:48.047000+00:00,1.12293
2016-06-14 08:49:48.553000+00:00,1.12291
2016-06-14 08:49:49.370000+00:00,1.12288
2016-06-14 08:49:49.422000+00:00,1.12287
2016-06-14 08:49:50.403000+00:00,1.12286
2016-06-14 08:49:50.759000+00:00,1.12288
2016-06-14 08:49:51.063000+00:00,1.12292
2016-06-14 08:49:51.436000+00:00,1.12296
2016-06-14 08:49:51.746000+00:00,1.12301
2016-06-14 08:49:51.848000+00:00,1.12302
2016-06-14 08:49:52.406000+00:00,1.12303
2016-06-14 08:49:52.812000+00:00,1.12305
2016-06-14 08:49:53.169000+00:00,1.12306
2016-06-14 08:49:53.491000+00:00,1.12309
2016-06-14 08:49:53.545000+00:00,1.12311
2016-06-14 08:49:54.050000+00:00,1.12312
2016-06-14 08:49:54.637000+00:00,1.12311
2016-06-14 08:49:54.940000+00:00,1.12312
2016-06-14 08:49:54.991000+00:00,1.12312
2016-06-14 08:49:55.346000+00:00,1.12314
2016-06-14 08:49:55.877000+00:00,1.12313
2016-06-14 08:49:56.290000+00:00,1.12315
2016-06-14 08:49:56.543000+00:00,1.12318
2016-06-14 08:49:57.050000+00:00,1.12317
2016-06-14 08:49:57.557000+00:00,1.12316
2016-06-14 08:49:58.428000+00:00,1.12318
2016-06-14 08:49:58.936000+00:00,1.12317
2016-06-14 08:49:59.342000+00:00,1.12319
2016-06-14 08:49:59.689000+00:00,1.12317
2016-06-14 08:49:59.841000+00:00,1.12315
2016-06-14 08:50:00.348000+00:00,1.12316
2016-06-14 08:50:00.884000+00:00,1.12317
2016-06-14 08:50:01.291000+00:00,1.12318
2016-06-14 08:50:01.444000+00:00,1.1232
2016-06-14 08:50:01.598000+00:00,1.12321
2016-06-14 08:50:01.702000+00:00,1.1232
2016-06-14 08:50:02.026000+00:00,1.12319
2016-06-14 08:50:02.078000+00:00,1.12316
2016-06-14 08:50:03.121000+00:00,1.12315
2016-06-14 08:50:03.661000+00:00,1.12316
2016-06-14 08:50:04.369000+00:00,1.12316
2016-06-14 08:50:04.883000+00:00,1.12314
2016-06-14 08:50:05.136000+00:00,1.12314
2016-06-14 08:50:05.239000+00:00,1.12314
2016-06-14 08:50:05.341000+00:00,1.12314
2016-06-14 08:50:05.886000+00:00,1.12315
2016-06-14 08:50:06.819000+00:00,1.12315
2016-06-14 08:50:07.478000+00:00,1.12315
2016-06-14 08:50:07.987000+00:00,1.12315
2016-06-14 08:50:08.140000+00:00,1.12316
2016-06-14 08:50:08.659000+00:00,1.12317
2016-06-14 08:50:10.066000+00:00,1.12318
2016-06-14 08:50:10.977000+00:00,1.12321
2016-06-14 08:50:11.030000+00:00,1.12322
2016-06-14 08:50:11.335000+00:00,1.12322
2016-06-14 08:50:11.710000+00:00,1.1232
2016-06-14 08:50:11.769000+00:00,1.12318
2016-06-14 08:50:12.894000+00:00,1.12317
2016-06-14 08:50:12.960000+00:00,1.12316
2016-06-14 08:50:13.063000+00:00,1.12315
2016-06-14 08:50:13.217000+00:00,1.12312
2016-06-14 08:50:13.737000+00:00,1.12311
2016-06-14 08:50:13.991000+00:00,1.12311
2016-06-14 08:50:14.345000+00:00,1.12309
2016-06-14 08:50:15.257000+00:00,1.1231
2016-06-14 08:50:15.561000+00:00,1.12311
2016-06-14 08:50:16.267000+00:00,1.12311
2016-06-14 08:50:16.470000+00:00,1.12312
2016-06-14 08:50:17.001000+00:00,1.12312
2016-06-14 08:50:17.732000+00:00,1.12312
2016-06-14 08:50:18.309000+00:00,1.12312
2016-06-14 08:50:20.700000+00:00,1.12312
2016-06-14 08:50:21.667000+00:00,1.12312
2016-06-14 08:50:21.769000+00:00,1.1231
2016-06-14 08:50:22.079000+00:00,1.12306
2016-06-14 08:50:22.134000+00:00,1.12304
2016-06-14 08:50:22.489000+00:00,1.12302
2016-06-14 08:50:22.943000+00:00,1.12304
2016-06-14 08:50:23.379000+00:00,1.12304
2016-06-14 08:50:23.884000+00:00,1.12305
2016-06-14 08:50:24.239000+00:00,1.12305
2016-06-14 08:50:24.936000+00:00,1.12304
2016-06-14 08:50:24.987000+00:00,1.12301
2016-06-14 08:50:25.925000+00:00,1.12302
2016-06-14 08:50:26.235000+00:00,1.12304
2016-06-14 08:50:26.541000+00:00,1.12305
2016-06-14 08:50:26.997000+00:00,1.12307
2016-06-14 08:50:27.099000+00:00,1.12308
2016-06-14 08:50:27.620000+00:00,1.12308
2016-06-14 08:50:28.131000+00:00,1.12308
2016-06-14 08:50:29.168000+00:00,1.12308
2016-06-14 08:50:29.687000+00:00,1.12308
2016-06-14 08:50:30.193000+00:00,1.12307
2016-06-14 08:50:30.295000+00:00,1.12307
2016-06-14 08:50:30.835000+00:00,1.12308
2016-06-14 08:50:31.391000+00:00,1.12307
2016-06-14 08:50:32.510000+00:00,1.12308
2016-06-14 08:50:33.015000+00:00,1.12307
2016-06-14 08:50:34.241000+00:00,1.12308
2016-06-14 08:50:34.343000+00:00,1.12308
2016-06-14 08:50:34.496000+00:00,1.12313
2016-06-14 08:50:34.548000+00:00,1.12313
2016-06-14 08:50:35.059000+00:00,1.12313
2016-06-14 08:50:36.328000+00:00,1.12314
2016-06-14 08:50:36.901000+00:00,1.12314
2016-06-14 08:50:37.408000+00:00,1.12314
2016-06-14 08:50:37.661000+00:00,1.12315
2016-06-14 08:50:37.814000+00:00,1.12318
2016-06-14 08:50:38.345000+00:00,1.12319
2016-06-14 08:50:39.977000+00:00,1.12317
2016-06-14 08:50:40.028000+00:00,1.12316
2016-06-14 08:50:40.130000+00:00,1.12314
2016-06-14 08:50:40.625000+00:00,1.12317
2016-06-14 08:50:40.697000+00:00,1.12319
2016-06-14 08:50:40.748000+00:00,1.12321
2016-06-14 08:50:41.256000+00:00,1.12321
2016-06-14 08:50:41.714000+00:00,1.12319
2016-06-14 08:50:42.122000+00:00,1.12317
2016-06-14 08:50:42.224000+00:00,1.12315
